,NHSLTOT Index_ratio
19125,1009.6425082015861
19126,1009.6425082015861
19127,1009.6425082015861
19128,1009.6425082015861
19129,1009.6425082015861
19130,1009.6425082015861
19131,1009.6425082015861
19132,1009.6425082015861
19133,1009.6425082015861
19134,1009.6425082015861
19135,1009.6425082015861
19136,1009.6425082015861
19137,1009.6425082015861
19138,1009.6425082015861
19139,1009.6425082015861
19140,1009.6425082015861
19141,1009.6425082015861
19142,1009.6425082015861
19143,1009.6425082015861
19144,1009.6425082015861
19145,1009.6425082015861
19146,1009.6425082015861
19147,1009.6425082015861
19148,1009.6425082015861
19149,1009.6425082015861
19150,1009.6425082015861
19151,1009.6425082015861
19152,1009.6425082015861
19153,1009.6425082015861
19154,1009.6425082015861
19155,1009.6425082015861
19156,1009.6425082015861
19157,1009.6425082015861
19158,1009.6425082015861
19159,1009.6425082015861
19160,1009.6425082015861
19161,1009.6425082015861
19162,1009.6425082015861
19163,1009.6425082015861
19164,1009.6425082015861
19165,1009.6425082015861
19166,1009.6425082015861
19167,1009.6425082015861
19168,1009.6425082015861
19169,1009.6425082015861
19170,1009.6425082015861
19171,1009.6425082015861
19172,1009.6425082015861
19173,1031.9912215128493
19174,1031.9912215128493
19175,1031.9912215128493
19176,1031.9912215128493
19177,1031.9912215128493
19178,1031.9912215128493
19179,1031.9912215128493
19180,1031.9912215128493
19181,1031.9912215128493
19182,1031.9912215128493
19183,1031.9912215128493
19184,1031.9912215128493
19185,1031.9912215128493
19186,1031.9912215128493
19187,1031.9912215128493
19188,1031.9912215128493
19189,1031.9912215128493
19190,1031.9912215128493
19191,1031.9912215128493
19192,1031.9912215128493
19193,1031.9912215128493
19194,1031.9912215128493
19195,1031.9912215128493
19196,1031.9912215128493
19197,1031.9912215128493
19198,1031.9912215128493
19199,1031.9912215128493
19200,1031.9912215128493
19201,1031.9912215128493
19202,1031.9912215128493
19203,1031.9912215128493
19204,1031.9912215128493
19205,1031.9912215128493
19206,1031.9912215128493
19207,1031.9912215128493
19208,1031.9912215128493
19209,1031.9912215128493
19210,1031.9912215128493
19211,1031.9912215128493
19212,1031.9912215128493
19213,1031.9912215128493
19214,1031.9912215128493
19215,1031.9912215128493
19216,1031.9912215128493
19217,1031.9912215128493
19218,1031.9912215128493
19219,1031.9912215128493
19220,1031.9912215128493
19221,1031.9912215128493
19222,1031.9912215128493
19223,1031.9912215128493
19224,1031.9912215128493
19225,1031.9912215128493
19226,1031.9912215128493
19227,1031.9912215128493
19228,1031.9912215128493
19229,1031.9912215128493
19230,1031.9912215128493
19231,1031.9912215128493
19232,1031.9912215128493
19233,1031.9912215128493
19234,1031.9912215128493
19235,1031.9912215128493
19236,1031.9912215128493
19237,1031.9912215128493
19238,1031.9912215128493
19239,1031.9912215128493
19240,1031.9912215128493
19241,1031.9912215128493
19242,1031.9912215128493
19243,1031.9912215128493
19244,1031.9912215128493
19245,1031.9912215128493
19246,1031.9912215128493
19247,1031.9912215128493
19248,1031.9912215128493
19249,1031.9912215128493
19250,1031.9912215128493
19251,1031.9912215128493
19252,1031.9912215128493
19253,1031.9912215128493
19254,1031.9912215128493
19255,1031.9912215128493
19256,1031.9912215128493
19257,1031.9912215128493
19258,1031.9912215128493
19259,1031.9912215128493
19260,1031.9912215128493
19261,1031.9912215128493
19262,1031.9912215128493
19263,1031.9912215128493
19264,1031.9912215128493
19265,1049.90535575103
19266,1049.90535575103
19267,1049.90535575103
19268,1049.90535575103
19269,1049.90535575103
19270,1049.90535575103
19271,1049.90535575103
19272,1049.90535575103
19273,1049.90535575103
19274,1049.90535575103
19275,1049.90535575103
19276,1049.90535575103
19277,1049.90535575103
19278,1049.90535575103
19279,1049.90535575103
19280,1049.90535575103
19281,1049.90535575103
19282,1049.90535575103
19283,1049.90535575103
19284,1049.90535575103
19285,1049.90535575103
19286,1049.90535575103
19287,1049.90535575103
19288,1049.90535575103
19289,1049.90535575103
19290,1049.90535575103
19291,1049.90535575103
19292,1049.90535575103
19293,1049.90535575103
19294,1049.90535575103
19295,1049.90535575103
19296,1049.90535575103
19297,1049.90535575103
19298,1049.90535575103
19299,1049.90535575103
19300,1049.90535575103
19301,1049.90535575103
19302,1049.90535575103
19303,1049.90535575103
19304,1049.90535575103
19305,1049.90535575103
19306,1049.90535575103
19307,1049.90535575103
19308,1049.90535575103
19309,1049.90535575103
19310,1049.90535575103
19311,1049.90535575103
19312,1049.90535575103
19313,1049.90535575103
19314,1049.90535575103
19315,1049.90535575103
19316,1049.90535575103
19317,1049.90535575103
19318,1049.90535575103
19319,1049.90535575103
19320,1049.90535575103
19321,1049.90535575103
19322,1049.90535575103
19323,1049.90535575103
19324,1049.90535575103
19325,1049.90535575103
19326,1049.90535575103
19327,1049.90535575103
19328,1049.90535575103
19329,1049.90535575103
19330,1049.90535575103
19331,1049.90535575103
19332,1049.90535575103
19333,1049.90535575103
19334,1049.90535575103
19335,1049.90535575103
19336,1049.90535575103
19337,1049.90535575103
19338,1049.90535575103
19339,1049.90535575103
19340,1049.90535575103
19341,1049.90535575103
19342,1049.90535575103
19343,1049.90535575103
19344,1049.90535575103
19345,1049.90535575103
19346,1049.90535575103
19347,1049.90535575103
19348,1049.90535575103
19349,1049.90535575103
19350,1049.90535575103
19351,1049.90535575103
19352,1049.90535575103
19353,1049.90535575103
19354,1049.90535575103
19355,1049.90535575103
19356,1049.90535575103
19357,969.480620483887
19358,969.480620483887
19359,969.480620483887
19360,969.480620483887
19361,969.480620483887
19362,969.480620483887
19363,969.480620483887
19364,969.480620483887
19365,969.480620483887
19366,969.480620483887
19367,969.480620483887
19368,969.480620483887
19369,969.480620483887
19370,969.480620483887
19371,969.480620483887
19372,969.480620483887
19373,969.480620483887
19374,969.480620483887
19375,969.480620483887
19376,969.480620483887
19377,969.480620483887
19378,969.480620483887
19379,969.480620483887
19380,969.480620483887
19381,969.480620483887
19382,969.480620483887
19383,969.480620483887
19384,969.480620483887
19385,969.480620483887
19386,969.480620483887
19387,969.480620483887
19388,969.480620483887
19389,969.480620483887
19390,969.480620483887
19391,969.480620483887
19392,969.480620483887
19393,969.480620483887
19394,969.480620483887
19395,969.480620483887
19396,969.480620483887
19397,969.480620483887
19398,969.480620483887
19399,969.480620483887
19400,969.480620483887
19401,969.480620483887
19402,969.480620483887
19403,969.480620483887
19404,969.480620483887
19405,969.480620483887
19406,969.480620483887
19407,969.480620483887
19408,969.480620483887
19409,969.480620483887
19410,969.480620483887
19411,969.480620483887
19412,969.480620483887
19413,969.480620483887
19414,969.480620483887
19415,969.480620483887
19416,969.480620483887
19417,969.480620483887
19418,969.480620483887
19419,969.480620483887
19420,969.480620483887
19421,969.480620483887
19422,969.480620483887
19423,969.480620483887
19424,969.480620483887
19425,969.480620483887
19426,969.480620483887
19427,969.480620483887
19428,969.480620483887
19429,969.480620483887
19430,969.480620483887
19431,969.480620483887
19432,969.480620483887
19433,969.480620483887
19434,969.480620483887
19435,969.480620483887
19436,969.480620483887
19437,969.480620483887
19438,969.480620483887
19439,969.480620483887
19440,969.480620483887
19441,969.480620483887
19442,969.480620483887
19443,969.480620483887
19444,969.480620483887
19445,969.480620483887
19446,969.480620483887
19447,1038.2143603653885
19448,1038.2143603653885
19449,1038.2143603653885
19450,1038.2143603653885
19451,1038.2143603653885
19452,1038.2143603653885
19453,1038.2143603653885
19454,1038.2143603653885
19455,1038.2143603653885
19456,1038.2143603653885
19457,1038.2143603653885
19458,1038.2143603653885
19459,1038.2143603653885
19460,1038.2143603653885
19461,1038.2143603653885
19462,1038.2143603653885
19463,1038.2143603653885
19464,1038.2143603653885
19465,1038.2143603653885
19466,1038.2143603653885
19467,1038.2143603653885
19468,1038.2143603653885
19469,1038.2143603653885
19470,1038.2143603653885
19471,1038.2143603653885
19472,1038.2143603653885
19473,1038.2143603653885
19474,1038.2143603653885
19475,1038.2143603653885
19476,1038.2143603653885
19477,1038.2143603653885
19478,1038.2143603653885
19479,1038.2143603653885
19480,1038.2143603653885
19481,1038.2143603653885
19482,1038.2143603653885
19483,1038.2143603653885
19484,1038.2143603653885
19485,1038.2143603653885
19486,1038.2143603653885
19487,1038.2143603653885
19488,1038.2143603653885
19489,1038.2143603653885
19490,1038.2143603653885
19491,1038.2143603653885
19492,1038.2143603653885
19493,1038.2143603653885
19494,1038.2143603653885
19495,1038.2143603653885
19496,1038.2143603653885
19497,1038.2143603653885
19498,1038.2143603653885
19499,1038.2143603653885
19500,1038.2143603653885
19501,1038.2143603653885
19502,1038.2143603653885
19503,1038.2143603653885
19504,1038.2143603653885
19505,1038.2143603653885
19506,1038.2143603653885
19507,1038.2143603653885
19508,1038.2143603653885
19509,1038.2143603653885
19510,1038.2143603653885
19511,1038.2143603653885
19512,1038.2143603653885
19513,1038.2143603653885
19514,1038.2143603653885
19515,1038.2143603653885
19516,1038.2143603653885
19517,1038.2143603653885
19518,1038.2143603653885
19519,1038.2143603653885
19520,1038.2143603653885
19521,1038.2143603653885
19522,1038.2143603653885
19523,1038.2143603653885
19524,1038.2143603653885
19525,1038.2143603653885
19526,1038.2143603653885
19527,1038.2143603653885
19528,1038.2143603653885
19529,1038.2143603653885
19530,1038.2143603653885
19531,1038.2143603653885
19532,1038.2143603653885
19533,1038.2143603653885
19534,1038.2143603653885
19535,1038.2143603653885
19536,1038.2143603653885
19537,1038.2143603653885
19538,1151.7412192216557
19539,1151.7412192216557
19540,1151.7412192216557
19541,1151.7412192216557
19542,1151.7412192216557
19543,1151.7412192216557
19544,1151.7412192216557
19545,1151.7412192216557
19546,1151.7412192216557
19547,1151.7412192216557
19548,1151.7412192216557
19549,1151.7412192216557
19550,1151.7412192216557
19551,1151.7412192216557
19552,1151.7412192216557
19553,1151.7412192216557
19554,1151.7412192216557
19555,1151.7412192216557
19556,1151.7412192216557
19557,1151.7412192216557
19558,1151.7412192216557
19559,1151.7412192216557
19560,1151.7412192216557
19561,1151.7412192216557
19562,1151.7412192216557
19563,1151.7412192216557
19564,1151.7412192216557
19565,1151.7412192216557
19566,1151.7412192216557
19567,1151.7412192216557
19568,1151.7412192216557
19569,1151.7412192216557
19570,1151.7412192216557
19571,1151.7412192216557
19572,1151.7412192216557
19573,1151.7412192216557
19574,1151.7412192216557
19575,1151.7412192216557
19576,1151.7412192216557
19577,1151.7412192216557
19578,1151.7412192216557
19579,1151.7412192216557
19580,1151.7412192216557
19581,1151.7412192216557
19582,1151.7412192216557
19583,1151.7412192216557
19584,1151.7412192216557
19585,1151.7412192216557
19586,1151.7412192216557
19587,1151.7412192216557
19588,1151.7412192216557
19589,1151.7412192216557
19590,1151.7412192216557
19591,1151.7412192216557
19592,1151.7412192216557
19593,1151.7412192216557
19594,1151.7412192216557
19595,1151.7412192216557
19596,1151.7412192216557
19597,1151.7412192216557
19598,1151.7412192216557
19599,1151.7412192216557
19600,1151.7412192216557
19601,1151.7412192216557
19602,1151.7412192216557
19603,1151.7412192216557
19604,1151.7412192216557
19605,1151.7412192216557
19606,1151.7412192216557
19607,1151.7412192216557
19608,1151.7412192216557
19609,1151.7412192216557
19610,1151.7412192216557
19611,1151.7412192216557
19612,1151.7412192216557
19613,1151.7412192216557
19614,1151.7412192216557
19615,1151.7412192216557
19616,1151.7412192216557
19617,1151.7412192216557
19618,1151.7412192216557
19619,1151.7412192216557
19620,1151.7412192216557
19621,1151.7412192216557
19622,1151.7412192216557
19623,1151.7412192216557
19624,1151.7412192216557
19625,1151.7412192216557
19626,1151.7412192216557
19627,1151.7412192216557
19628,1151.7412192216557
19629,1151.7412192216557
19630,944.6797610443788
19631,944.6797610443788
19632,944.6797610443788
19633,944.6797610443788
19634,944.6797610443788
19635,944.6797610443788
19636,944.6797610443788
19637,944.6797610443788
19638,944.6797610443788
19639,944.6797610443788
19640,944.6797610443788
19641,944.6797610443788
19642,944.6797610443788
19643,944.6797610443788
19644,944.6797610443788
19645,944.6797610443788
19646,944.6797610443788
19647,944.6797610443788
19648,944.6797610443788
19649,944.6797610443788
19650,944.6797610443788
19651,944.6797610443788
19652,944.6797610443788
19653,944.6797610443788
19654,944.6797610443788
19655,944.6797610443788
19656,944.6797610443788
19657,944.6797610443788
19658,944.6797610443788
19659,944.6797610443788
19660,944.6797610443788
19661,944.6797610443788
19662,944.6797610443788
19663,944.6797610443788
19664,944.6797610443788
19665,944.6797610443788
19666,944.6797610443788
19667,944.6797610443788
19668,944.6797610443788
19669,944.6797610443788
19670,944.6797610443788
19671,944.6797610443788
19672,944.6797610443788
19673,944.6797610443788
19674,944.6797610443788
19675,944.6797610443788
19676,944.6797610443788
19677,944.6797610443788
19678,944.6797610443788
19679,944.6797610443788
19680,944.6797610443788
19681,944.6797610443788
19682,944.6797610443788
19683,944.6797610443788
19684,944.6797610443788
19685,944.6797610443788
19686,944.6797610443788
19687,944.6797610443788
19688,944.6797610443788
19689,944.6797610443788
19690,944.6797610443788
19691,944.6797610443788
19692,944.6797610443788
19693,944.6797610443788
19694,944.6797610443788
19695,944.6797610443788
19696,944.6797610443788
19697,944.6797610443788
19698,944.6797610443788
19699,944.6797610443788
19700,944.6797610443788
19701,944.6797610443788
19702,944.6797610443788
19703,944.6797610443788
19704,944.6797610443788
19705,944.6797610443788
19706,944.6797610443788
19707,944.6797610443788
19708,944.6797610443788
19709,944.6797610443788
19710,944.6797610443788
19711,944.6797610443788
19712,944.6797610443788
19713,944.6797610443788
19714,944.6797610443788
19715,944.6797610443788
19716,944.6797610443788
19717,944.6797610443788
19718,944.6797610443788
19719,944.6797610443788
19720,944.6797610443788
19721,944.6797610443788
19722,1026.634267129319
19723,1026.634267129319
19724,1026.634267129319
19725,1026.634267129319
19726,1026.634267129319
19727,1026.634267129319
19728,1026.634267129319
19729,1026.634267129319
19730,1026.634267129319
19731,1026.634267129319
19732,1026.634267129319
19733,1026.634267129319
19734,1026.634267129319
19735,1026.634267129319
19736,1026.634267129319
19737,1026.634267129319
19738,1026.634267129319
19739,1026.634267129319
19740,1026.634267129319
19741,1026.634267129319
19742,1026.634267129319
19743,1026.634267129319
19744,1026.634267129319
19745,1026.634267129319
19746,1026.634267129319
19747,1026.634267129319
19748,1026.634267129319
19749,1026.634267129319
19750,1026.634267129319
19751,1026.634267129319
19752,1026.634267129319
