,LEI CHNG Index_ratio
14185,1145.5399061032865
14186,1145.5399061032865
14187,1145.5399061032865
14188,1145.5399061032865
14189,1145.5399061032865
14190,1145.5399061032865
14191,1145.5399061032865
14192,1145.5399061032865
14193,1145.5399061032865
14194,1145.5399061032865
14195,1145.5399061032865
14196,1145.5399061032865
14197,1145.5399061032865
14198,1145.5399061032865
14199,1145.5399061032865
14200,1145.5399061032865
14201,1145.5399061032865
14202,1145.5399061032865
14203,1145.5399061032865
14204,1145.5399061032865
14205,1145.5399061032865
14206,1145.5399061032865
14207,1145.5399061032865
14208,1145.5399061032865
14209,1145.5399061032865
14210,1145.5399061032865
14211,1145.5399061032865
14212,1145.5399061032865
14213,1145.5399061032865
14214,1145.5399061032865
14215,1145.5399061032865
14216,1145.5399061032865
14217,1145.5399061032865
14218,1145.5399061032865
14219,1145.5399061032865
14220,1145.5399061032865
14221,1145.5399061032865
14222,1145.5399061032865
14223,1145.5399061032865
14224,1145.5399061032865
14225,1145.5399061032865
14226,1145.5399061032865
14227,1145.5399061032865
14228,1145.5399061032865
14229,1145.5399061032865
14230,1145.5399061032865
14231,1145.5399061032865
14232,1145.5399061032865
14233,1145.5399061032865
14234,1145.5399061032865
14235,1145.5399061032865
14236,1145.5399061032865
14237,1145.5399061032865
14238,1145.5399061032865
14239,1145.5399061032865
14240,1145.5399061032865
14241,1145.5399061032865
14242,1145.5399061032865
14243,1145.5399061032865
14244,477.59562841530044
14245,477.59562841530044
14246,477.59562841530044
14247,477.59562841530044
14248,477.59562841530044
14249,477.59562841530044
14250,477.59562841530044
14251,477.59562841530044
14252,477.59562841530044
14253,477.59562841530044
14254,477.59562841530044
14255,477.59562841530044
14256,477.59562841530044
14257,477.59562841530044
14258,477.59562841530044
14259,477.59562841530044
14260,477.59562841530044
14261,477.59562841530044
14262,477.59562841530044
14263,477.59562841530044
14264,477.59562841530044
14265,477.59562841530044
14266,477.59562841530044
14267,477.59562841530044
14268,477.59562841530044
14269,477.59562841530044
14270,477.59562841530044
14271,477.59562841530044
14272,477.59562841530044
14273,477.59562841530044
14274,477.59562841530044
14275,477.59562841530044
14276,477.59562841530044
14277,477.59562841530044
14278,477.59562841530044
14279,477.59562841530044
14280,477.59562841530044
14281,477.59562841530044
14282,477.59562841530044
14283,477.59562841530044
14284,477.59562841530044
14285,477.59562841530044
14286,477.59562841530044
14287,477.59562841530044
14288,477.59562841530044
14289,477.59562841530044
14290,477.59562841530044
14291,477.59562841530044
14292,477.59562841530044
14293,477.59562841530044
14294,477.59562841530044
14295,477.59562841530044
14296,477.59562841530044
14297,477.59562841530044
14298,477.59562841530044
14299,477.59562841530044
14300,477.59562841530044
14301,477.59562841530044
14302,477.59562841530044
14303,477.59562841530044
14304,477.59562841530044
14305,477.59562841530044
14306,477.59562841530044
14307,477.59562841530044
14308,477.59562841530044
14309,477.59562841530044
14310,477.59562841530044
14311,477.59562841530044
14312,477.59562841530044
14313,477.59562841530044
14314,477.59562841530044
14315,477.59562841530044
14316,477.59562841530044
14317,477.59562841530044
14318,477.59562841530044
14319,477.59562841530044
14320,477.59562841530044
14321,477.59562841530044
14322,477.59562841530044
14323,477.59562841530044
14324,477.59562841530044
14325,477.59562841530044
14326,477.59562841530044
14327,477.59562841530044
14328,477.59562841530044
14329,477.59562841530044
14330,477.59562841530044
14331,477.59562841530044
14332,477.59562841530044
14333,477.59562841530044
14334,-1526.8941584731056
14335,-1526.8941584731056
14336,-1526.8941584731056
14337,-1526.8941584731056
14338,-1526.8941584731056
14339,-1526.8941584731056
14340,-1526.8941584731056
14341,-1526.8941584731056
14342,-1526.8941584731056
14343,-1526.8941584731056
14344,-1526.8941584731056
14345,-1526.8941584731056
14346,-1526.8941584731056
14347,-1526.8941584731056
14348,-1526.8941584731056
14349,-1526.8941584731056
14350,-1526.8941584731056
14351,-1526.8941584731056
14352,-1526.8941584731056
14353,-1526.8941584731056
14354,-1526.8941584731056
14355,-1526.8941584731056
14356,-1526.8941584731056
14357,-1526.8941584731056
14358,-1526.8941584731056
14359,-1526.8941584731056
14360,-1526.8941584731056
14361,-1526.8941584731056
14362,-1526.8941584731056
14363,-1526.8941584731056
14364,-1526.8941584731056
14365,-1526.8941584731056
14366,-1526.8941584731056
14367,-1526.8941584731056
14368,-1526.8941584731056
14369,-1526.8941584731056
14370,-1526.8941584731056
14371,-1526.8941584731056
14372,-1526.8941584731056
14373,-1526.8941584731056
14374,-1526.8941584731056
14375,-1526.8941584731056
14376,-1526.8941584731056
14377,-1526.8941584731056
14378,-1526.8941584731056
14379,-1526.8941584731056
14380,-1526.8941584731056
14381,-1526.8941584731056
14382,-1526.8941584731056
14383,-1526.8941584731056
14384,-1526.8941584731056
14385,-1526.8941584731056
14386,-1526.8941584731056
14387,-1526.8941584731056
14388,-1526.8941584731056
14389,-1526.8941584731056
14390,-1526.8941584731056
14391,-1526.8941584731056
14392,-1526.8941584731056
14393,-1526.8941584731056
14394,-1526.8941584731056
14395,-1526.8941584731056
14396,-1526.8941584731056
14397,-1526.8941584731056
14398,-1526.8941584731056
14399,-1526.8941584731056
14400,-1526.8941584731056
14401,-1526.8941584731056
14402,-1526.8941584731056
14403,-1526.8941584731056
14404,-1526.8941584731056
14405,-1526.8941584731056
14406,-1526.8941584731056
14407,-1526.8941584731056
14408,-1526.8941584731056
14409,-1526.8941584731056
14410,-1526.8941584731056
14411,-1526.8941584731056
14412,-1526.8941584731056
14413,-1526.8941584731056
14414,-1526.8941584731056
14415,-1526.8941584731056
14416,-1526.8941584731056
14417,-1526.8941584731056
14418,-1526.8941584731056
14419,-1526.8941584731056
14420,-1526.8941584731056
14421,-1526.8941584731056
14422,-1526.8941584731056
14423,-1526.8941584731056
14424,-1526.8941584731056
14425,359.6837944664031
14426,359.6837944664031
14427,359.6837944664031
14428,359.6837944664031
14429,359.6837944664031
14430,359.6837944664031
14431,359.6837944664031
14432,359.6837944664031
14433,359.6837944664031
14434,359.6837944664031
14435,359.6837944664031
14436,359.6837944664031
14437,359.6837944664031
14438,359.6837944664031
14439,359.6837944664031
14440,359.6837944664031
14441,359.6837944664031
14442,359.6837944664031
14443,359.6837944664031
14444,359.6837944664031
14445,359.6837944664031
14446,359.6837944664031
14447,359.6837944664031
14448,359.6837944664031
14449,359.6837944664031
14450,359.6837944664031
14451,359.6837944664031
14452,359.6837944664031
14453,359.6837944664031
14454,359.6837944664031
14455,359.6837944664031
14456,359.6837944664031
14457,359.6837944664031
14458,359.6837944664031
14459,359.6837944664031
14460,359.6837944664031
14461,359.6837944664031
14462,359.6837944664031
14463,359.6837944664031
14464,359.6837944664031
14465,359.6837944664031
14466,359.6837944664031
14467,359.6837944664031
14468,359.6837944664031
14469,359.6837944664031
14470,359.6837944664031
14471,359.6837944664031
14472,359.6837944664031
14473,359.6837944664031
14474,359.6837944664031
14475,359.6837944664031
14476,359.6837944664031
14477,359.6837944664031
14478,359.6837944664031
14479,359.6837944664031
14480,359.6837944664031
14481,359.6837944664031
14482,359.6837944664031
14483,359.6837944664031
14484,359.6837944664031
14485,359.6837944664031
14486,359.6837944664031
14487,359.6837944664031
14488,359.6837944664031
14489,359.6837944664031
14490,359.6837944664031
14491,359.6837944664031
14492,359.6837944664031
14493,359.6837944664031
14494,359.6837944664031
14495,359.6837944664031
14496,359.6837944664031
14497,359.6837944664031
14498,359.6837944664031
14499,359.6837944664031
14500,359.6837944664031
14501,359.6837944664031
14502,359.6837944664031
14503,359.6837944664031
14504,359.6837944664031
14505,359.6837944664031
14506,359.6837944664031
14507,359.6837944664031
14508,359.6837944664031
14509,359.6837944664031
14510,359.6837944664031
14511,359.6837944664031
14512,359.6837944664031
14513,359.6837944664031
14514,359.6837944664031
14515,359.6837944664031
14516,359.6837944664031
14517,921.8750000000001
14518,921.8750000000001
14519,921.8750000000001
14520,921.8750000000001
14521,921.8750000000001
14522,921.8750000000001
14523,921.8750000000001
14524,921.8750000000001
14525,921.8750000000001
14526,921.8750000000001
14527,921.8750000000001
14528,921.8750000000001
14529,921.8750000000001
14530,921.8750000000001
14531,921.8750000000001
14532,921.8750000000001
14533,921.8750000000001
14534,921.8750000000001
14535,921.8750000000001
14536,921.8750000000001
14537,921.8750000000001
14538,921.8750000000001
14539,921.8750000000001
14540,921.8750000000001
14541,921.8750000000001
14542,921.8750000000001
14543,921.8750000000001
14544,921.8750000000001
14545,921.8750000000001
14546,921.8750000000001
14547,921.8750000000001
14548,921.8750000000001
14549,921.8750000000001
14550,921.8750000000001
14551,921.8750000000001
14552,921.8750000000001
14553,921.8750000000001
14554,921.8750000000001
14555,921.8750000000001
14556,921.8750000000001
14557,921.8750000000001
14558,921.8750000000001
14559,921.8750000000001
14560,921.8750000000001
14561,921.8750000000001
14562,921.8750000000001
14563,921.8750000000001
14564,921.8750000000001
14565,921.8750000000001
14566,921.8750000000001
14567,921.8750000000001
14568,921.8750000000001
14569,921.8750000000001
14570,921.8750000000001
14571,921.8750000000001
14572,921.8750000000001
14573,921.8750000000001
14574,921.8750000000001
14575,921.8750000000001
14576,921.8750000000001
14577,921.8750000000001
14578,921.8750000000001
14579,921.8750000000001
14580,921.8750000000001
14581,921.8750000000001
14582,921.8750000000001
14583,921.8750000000001
14584,921.8750000000001
14585,921.8750000000001
14586,921.8750000000001
14587,921.8750000000001
14588,921.8750000000001
14589,921.8750000000001
14590,921.8750000000001
14591,921.8750000000001
14592,921.8750000000001
14593,921.8750000000001
14594,921.8750000000001
14595,921.8750000000001
14596,921.8750000000001
14597,921.8750000000001
14598,921.8750000000001
14599,921.8750000000001
14600,921.8750000000001
14601,921.8750000000001
14602,921.8750000000001
14603,921.8750000000001
14604,921.8750000000001
14605,921.8750000000001
14606,921.8750000000001
14607,921.8750000000001
14608,921.8750000000001
14609,1022.222222222222
14610,1022.222222222222
14611,1022.222222222222
14612,1022.222222222222
14613,1022.222222222222
14614,1022.222222222222
14615,1022.222222222222
14616,1022.222222222222
14617,1022.222222222222
14618,1022.222222222222
14619,1022.222222222222
14620,1022.222222222222
14621,1022.222222222222
14622,1022.222222222222
14623,1022.222222222222
14624,1022.222222222222
14625,1022.222222222222
14626,1022.222222222222
14627,1022.222222222222
14628,1022.222222222222
14629,1022.222222222222
14630,1022.222222222222
14631,1022.222222222222
14632,1022.222222222222
14633,1022.222222222222
14634,1022.222222222222
14635,1022.222222222222
14636,1022.222222222222
14637,1022.222222222222
14638,1022.222222222222
14639,1022.222222222222
14640,1022.222222222222
14641,1022.222222222222
14642,1022.222222222222
14643,1022.222222222222
14644,1022.222222222222
14645,1022.222222222222
14646,1022.222222222222
14647,1022.222222222222
14648,1022.222222222222
14649,1022.222222222222
14650,1022.222222222222
14651,1022.222222222222
14652,1022.222222222222
14653,1022.222222222222
14654,1022.222222222222
14655,1022.222222222222
14656,1022.222222222222
14657,1022.222222222222
14658,1022.222222222222
14659,1022.222222222222
14660,1022.222222222222
14661,1022.222222222222
14662,1022.222222222222
14663,1022.222222222222
14664,1022.222222222222
14665,1022.222222222222
14666,1022.222222222222
14667,1022.222222222222
14668,1022.222222222222
14669,1022.222222222222
14670,1022.222222222222
14671,1022.222222222222
14672,1022.222222222222
14673,1022.222222222222
14674,1022.222222222222
14675,1022.222222222222
14676,1022.222222222222
14677,1022.222222222222
14678,1022.222222222222
14679,1022.222222222222
14680,1022.222222222222
14681,1022.222222222222
14682,1022.222222222222
14683,1022.222222222222
14684,1022.222222222222
14685,1022.222222222222
14686,1022.222222222222
14687,1022.222222222222
14688,1022.222222222222
14689,1022.222222222222
14690,1022.222222222222
14691,1022.222222222222
14692,1022.222222222222
14693,1022.222222222222
14694,1022.222222222222
14695,1022.222222222222
14696,1022.222222222222
14697,1022.222222222222
14698,1022.222222222222
14699,1558.9495250512202
14700,1558.9495250512202
14701,1558.9495250512202
14702,1558.9495250512202
14703,1558.9495250512202
14704,1558.9495250512202
14705,1558.9495250512202
14706,1558.9495250512202
14707,1558.9495250512202
14708,1558.9495250512202
14709,1558.9495250512202
14710,1558.9495250512202
14711,1558.9495250512202
14712,1558.9495250512202
14713,1558.9495250512202
14714,1558.9495250512202
14715,1558.9495250512202
14716,1558.9495250512202
14717,1558.9495250512202
14718,1558.9495250512202
14719,1558.9495250512202
14720,1558.9495250512202
14721,1558.9495250512202
14722,1558.9495250512202
14723,1558.9495250512202
14724,1558.9495250512202
14725,1558.9495250512202
14726,1558.9495250512202
14727,1558.9495250512202
14728,1558.9495250512202
14729,1558.9495250512202
14730,1558.9495250512202
14731,1558.9495250512202
14732,1558.9495250512202
14733,1558.9495250512202
14734,1558.9495250512202
14735,1558.9495250512202
14736,1558.9495250512202
14737,1558.9495250512202
14738,1558.9495250512202
14739,1558.9495250512202
14740,1558.9495250512202
14741,1558.9495250512202
14742,1558.9495250512202
14743,1558.9495250512202
14744,1558.9495250512202
14745,1558.9495250512202
14746,1558.9495250512202
14747,1558.9495250512202
14748,1558.9495250512202
14749,1558.9495250512202
14750,1558.9495250512202
14751,1558.9495250512202
14752,1558.9495250512202
14753,1558.9495250512202
14754,1558.9495250512202
14755,1558.9495250512202
14756,1558.9495250512202
14757,1558.9495250512202
14758,1558.9495250512202
14759,1558.9495250512202
14760,1558.9495250512202
14761,1558.9495250512202
14762,1558.9495250512202
14763,1558.9495250512202
14764,1558.9495250512202
14765,1558.9495250512202
14766,1558.9495250512202
14767,1558.9495250512202
14768,1558.9495250512202
14769,1558.9495250512202
14770,1558.9495250512202
14771,1558.9495250512202
14772,1558.9495250512202
14773,1558.9495250512202
14774,1558.9495250512202
14775,1558.9495250512202
14776,1558.9495250512202
14777,1558.9495250512202
14778,1558.9495250512202
14779,1558.9495250512202
14780,1558.9495250512202
14781,1558.9495250512202
14782,1558.9495250512202
14783,1558.9495250512202
14784,1558.9495250512202
14785,1558.9495250512202
14786,1558.9495250512202
14787,1558.9495250512202
14788,1558.9495250512202
14789,1558.9495250512202
14790,5594.43665264142
14791,5594.43665264142
14792,5594.43665264142
14793,5594.43665264142
14794,5594.43665264142
14795,5594.43665264142
14796,5594.43665264142
14797,5594.43665264142
14798,5594.43665264142
14799,5594.43665264142
14800,5594.43665264142
14801,5594.43665264142
14802,5594.43665264142
14803,5594.43665264142
