,PCE DEFM Index_ratio
13777,1097.0355731225295
13778,1097.0355731225295
13779,1097.0355731225295
13780,1097.0355731225295
13781,1097.0355731225295
13782,1097.0355731225295
13783,1097.0355731225295
13784,1097.0355731225295
13785,1097.0355731225295
13786,800.0000000000002
13787,800.0000000000002
13788,800.0000000000002
13789,800.0000000000002
13790,800.0000000000002
13791,800.0000000000002
13792,800.0000000000002
13793,800.0000000000002
13794,800.0000000000002
13795,800.0000000000002
13796,800.0000000000002
13797,800.0000000000002
13798,800.0000000000002
13799,800.0000000000002
13800,800.0000000000002
13801,800.0000000000002
13802,800.0000000000002
13803,800.0000000000002
13804,800.0000000000002
13805,800.0000000000002
13806,800.0000000000002
13807,800.0000000000002
13808,800.0000000000002
13809,800.0000000000002
13810,800.0000000000002
13811,800.0000000000002
13812,800.0000000000002
13813,800.0000000000002
13814,800.0000000000002
13815,800.0000000000002
13816,800.0000000000002
13817,800.0000000000002
13818,800.0000000000002
13819,800.0000000000002
13820,800.0000000000002
13821,800.0000000000002
13822,800.0000000000002
13823,800.0000000000002
13824,800.0000000000002
13825,800.0000000000002
13826,800.0000000000002
13827,800.0000000000002
13828,800.0000000000002
13829,800.0000000000002
13830,800.0000000000002
13831,800.0000000000002
13832,800.0000000000002
13833,800.0000000000002
13834,800.0000000000002
13835,800.0000000000002
13836,800.0000000000002
13837,800.0000000000002
13838,800.0000000000002
13839,800.0000000000002
13840,800.0000000000002
13841,800.0000000000002
13842,800.0000000000002
13843,800.0000000000002
13844,800.0000000000002
13845,800.0000000000002
13846,800.0000000000002
13847,800.0000000000002
13848,800.0000000000002
13849,800.0000000000002
13850,800.0000000000002
13851,800.0000000000002
13852,800.0000000000002
13853,800.0000000000002
13854,800.0000000000002
13855,800.0000000000002
13856,800.0000000000002
13857,800.0000000000002
13858,800.0000000000002
13859,800.0000000000002
13860,800.0000000000002
13861,800.0000000000002
13862,800.0000000000002
13863,800.0000000000002
13864,800.0000000000002
13865,800.0000000000002
13866,800.0000000000002
13867,800.0000000000002
13868,800.0000000000002
13869,800.0000000000002
13870,800.0000000000002
13871,800.0000000000002
13872,800.0000000000002
13873,800.0000000000002
13874,800.0000000000002
13875,800.0000000000002
13876,800.0000000000002
13877,800.0000000000002
13878,870.1134930643128
13879,870.1134930643128
13880,870.1134930643128
13881,870.1134930643128
13882,870.1134930643128
13883,870.1134930643128
13884,870.1134930643128
13885,870.1134930643128
13886,870.1134930643128
13887,870.1134930643128
13888,870.1134930643128
13889,870.1134930643128
13890,870.1134930643128
13891,870.1134930643128
13892,870.1134930643128
13893,870.1134930643128
13894,870.1134930643128
13895,870.1134930643128
13896,870.1134930643128
13897,870.1134930643128
13898,870.1134930643128
13899,870.1134930643128
13900,870.1134930643128
13901,870.1134930643128
13902,870.1134930643128
13903,870.1134930643128
13904,870.1134930643128
13905,870.1134930643128
13906,870.1134930643128
13907,870.1134930643128
13908,870.1134930643128
13909,870.1134930643128
13910,870.1134930643128
13911,870.1134930643128
13912,870.1134930643128
13913,870.1134930643128
13914,870.1134930643128
13915,870.1134930643128
13916,870.1134930643128
13917,870.1134930643128
13918,870.1134930643128
13919,870.1134930643128
13920,870.1134930643128
13921,870.1134930643128
13922,870.1134930643128
13923,870.1134930643128
13924,870.1134930643128
13925,870.1134930643128
13926,870.1134930643128
13927,870.1134930643128
13928,870.1134930643128
13929,870.1134930643128
13930,870.1134930643128
13931,870.1134930643128
13932,870.1134930643128
13933,870.1134930643128
13934,870.1134930643128
13935,870.1134930643128
13936,870.1134930643128
13937,870.1134930643128
13938,870.1134930643128
13939,870.1134930643128
13940,870.1134930643128
13941,870.1134930643128
13942,870.1134930643128
13943,870.1134930643128
13944,870.1134930643128
13945,870.1134930643128
13946,870.1134930643128
13947,870.1134930643128
13948,870.1134930643128
13949,870.1134930643128
13950,870.1134930643128
13951,870.1134930643128
13952,870.1134930643128
13953,870.1134930643128
13954,870.1134930643128
13955,870.1134930643128
13956,870.1134930643128
13957,870.1134930643128
13958,870.1134930643128
13959,870.1134930643128
13960,870.1134930643128
13961,870.1134930643128
13962,870.1134930643128
13963,870.1134930643128
13964,870.1134930643128
13965,870.1134930643128
13966,870.1134930643128
13967,870.1134930643128
13968,870.1134930643128
13969,1599.9999999999993
13970,1599.9999999999993
13971,1599.9999999999993
13972,1599.9999999999993
13973,1599.9999999999993
13974,1599.9999999999993
13975,1599.9999999999993
13976,1599.9999999999993
13977,1599.9999999999993
13978,1599.9999999999993
13979,1599.9999999999993
13980,1599.9999999999993
13981,1599.9999999999993
13982,1599.9999999999993
13983,1599.9999999999993
13984,1599.9999999999993
13985,1599.9999999999993
13986,1599.9999999999993
13987,1599.9999999999993
13988,1599.9999999999993
13989,1599.9999999999993
13990,1599.9999999999993
13991,1599.9999999999993
13992,1599.9999999999993
13993,1599.9999999999993
13994,1599.9999999999993
13995,1599.9999999999993
13996,1599.9999999999993
13997,1599.9999999999993
13998,1599.9999999999993
13999,1599.9999999999993
14000,1599.9999999999993
14001,1599.9999999999993
14002,1599.9999999999993
14003,1599.9999999999993
14004,1599.9999999999993
14005,1599.9999999999993
14006,1599.9999999999993
14007,1599.9999999999993
14008,1599.9999999999993
14009,1599.9999999999993
14010,1599.9999999999993
14011,1599.9999999999993
14012,1599.9999999999993
14013,1599.9999999999993
14014,1599.9999999999993
14015,1599.9999999999993
14016,1599.9999999999993
14017,1599.9999999999993
14018,1599.9999999999993
14019,1599.9999999999993
14020,1599.9999999999993
14021,1599.9999999999993
14022,1599.9999999999993
14023,1599.9999999999993
14024,1599.9999999999993
14025,1599.9999999999993
14026,1599.9999999999993
14027,1599.9999999999993
14028,1599.9999999999993
14029,1599.9999999999993
14030,1599.9999999999993
14031,1599.9999999999993
14032,1599.9999999999993
14033,1599.9999999999993
14034,1599.9999999999993
14035,1599.9999999999993
14036,1599.9999999999993
14037,1599.9999999999993
14038,1599.9999999999993
14039,1599.9999999999993
14040,1599.9999999999993
14041,1599.9999999999993
14042,1599.9999999999993
14043,1599.9999999999993
14044,1599.9999999999993
14045,1599.9999999999993
14046,1599.9999999999993
14047,1599.9999999999993
14048,1599.9999999999993
14049,1599.9999999999993
14050,1599.9999999999993
14051,1599.9999999999993
14052,1599.9999999999993
14053,1599.9999999999993
14054,1599.9999999999993
14055,1599.9999999999993
14056,1599.9999999999993
14057,1599.9999999999993
14058,1599.9999999999993
14059,1599.9999999999993
14060,1089.2210144927537
14061,1089.2210144927537
14062,1089.2210144927537
14063,1089.2210144927537
14064,1089.2210144927537
14065,1089.2210144927537
14066,1089.2210144927537
14067,1089.2210144927537
14068,1089.2210144927537
14069,1089.2210144927537
14070,1089.2210144927537
14071,1089.2210144927537
14072,1089.2210144927537
14073,1089.2210144927537
14074,1089.2210144927537
14075,1089.2210144927537
14076,1089.2210144927537
14077,1089.2210144927537
14078,1089.2210144927537
14079,1089.2210144927537
14080,1089.2210144927537
14081,1089.2210144927537
14082,1089.2210144927537
14083,1089.2210144927537
14084,1089.2210144927537
14085,1089.2210144927537
14086,1089.2210144927537
14087,1089.2210144927537
14088,1089.2210144927537
14089,1089.2210144927537
14090,1089.2210144927537
14091,1089.2210144927537
14092,1089.2210144927537
14093,1089.2210144927537
14094,1089.2210144927537
14095,1089.2210144927537
14096,1089.2210144927537
14097,1089.2210144927537
14098,1089.2210144927537
14099,1089.2210144927537
14100,1089.2210144927537
14101,1089.2210144927537
14102,1089.2210144927537
14103,1089.2210144927537
14104,1089.2210144927537
14105,1089.2210144927537
14106,1089.2210144927537
14107,1089.2210144927537
14108,1089.2210144927537
14109,1089.2210144927537
14110,1089.2210144927537
14111,1089.2210144927537
14112,1089.2210144927537
14113,1089.2210144927537
14114,1089.2210144927537
14115,1089.2210144927537
14116,1089.2210144927537
14117,1089.2210144927537
14118,1089.2210144927537
14119,1089.2210144927537
14120,1089.2210144927537
14121,1089.2210144927537
14122,1089.2210144927537
14123,1089.2210144927537
14124,1089.2210144927537
14125,1089.2210144927537
14126,1089.2210144927537
14127,1089.2210144927537
14128,1089.2210144927537
14129,1089.2210144927537
14130,1089.2210144927537
14131,1089.2210144927537
14132,1089.2210144927537
14133,1089.2210144927537
14134,1089.2210144927537
14135,1089.2210144927537
14136,1089.2210144927537
14137,1089.2210144927537
14138,1089.2210144927537
14139,1089.2210144927537
14140,1089.2210144927537
14141,1089.2210144927537
14142,1089.2210144927537
14143,1089.2210144927537
14144,1089.2210144927537
14145,1089.2210144927537
14146,1089.2210144927537
14147,1089.2210144927537
14148,1089.2210144927537
14149,1089.2210144927537
14150,1089.2210144927537
14151,1089.2210144927537
14152,824.3243243243245
14153,824.3243243243245
14154,824.3243243243245
14155,824.3243243243245
14156,824.3243243243245
14157,824.3243243243245
14158,824.3243243243245
14159,824.3243243243245
14160,824.3243243243245
14161,824.3243243243245
14162,824.3243243243245
14163,824.3243243243245
14164,824.3243243243245
14165,824.3243243243245
14166,824.3243243243245
14167,824.3243243243245
14168,824.3243243243245
14169,824.3243243243245
14170,824.3243243243245
14171,824.3243243243245
14172,824.3243243243245
14173,824.3243243243245
14174,824.3243243243245
14175,824.3243243243245
14176,824.3243243243245
14177,824.3243243243245
14178,824.3243243243245
14179,824.3243243243245
14180,824.3243243243245
14181,824.3243243243245
14182,824.3243243243245
14183,824.3243243243245
14184,824.3243243243245
14185,824.3243243243245
14186,824.3243243243245
14187,824.3243243243245
14188,824.3243243243245
14189,824.3243243243245
14190,824.3243243243245
14191,824.3243243243245
14192,824.3243243243245
14193,824.3243243243245
14194,824.3243243243245
14195,824.3243243243245
14196,824.3243243243245
14197,824.3243243243245
14198,824.3243243243245
14199,824.3243243243245
14200,824.3243243243245
14201,824.3243243243245
14202,824.3243243243245
14203,824.3243243243245
14204,824.3243243243245
14205,824.3243243243245
14206,824.3243243243245
14207,824.3243243243245
14208,824.3243243243245
14209,824.3243243243245
14210,824.3243243243245
14211,824.3243243243245
14212,824.3243243243245
14213,824.3243243243245
14214,824.3243243243245
14215,824.3243243243245
14216,824.3243243243245
14217,824.3243243243245
14218,824.3243243243245
14219,824.3243243243245
14220,824.3243243243245
14221,824.3243243243245
14222,824.3243243243245
14223,824.3243243243245
14224,824.3243243243245
14225,824.3243243243245
14226,824.3243243243245
14227,824.3243243243245
14228,824.3243243243245
14229,824.3243243243245
14230,824.3243243243245
14231,824.3243243243245
14232,824.3243243243245
14233,824.3243243243245
14234,824.3243243243245
14235,824.3243243243245
14236,824.3243243243245
14237,824.3243243243245
14238,824.3243243243245
14239,824.3243243243245
14240,824.3243243243245
14241,824.3243243243245
14242,824.3243243243245
14243,824.3243243243245
14244,1095.9562841530053
14245,1095.9562841530053
14246,1095.9562841530053
14247,1095.9562841530053
14248,1095.9562841530053
14249,1095.9562841530053
14250,1095.9562841530053
14251,1095.9562841530053
14252,1095.9562841530053
14253,1095.9562841530053
14254,1095.9562841530053
14255,1095.9562841530053
14256,1095.9562841530053
14257,1095.9562841530053
14258,1095.9562841530053
14259,1095.9562841530053
14260,1095.9562841530053
14261,1095.9562841530053
14262,1095.9562841530053
14263,1095.9562841530053
14264,1095.9562841530053
14265,1095.9562841530053
14266,1095.9562841530053
14267,1095.9562841530053
14268,1095.9562841530053
14269,1095.9562841530053
14270,1095.9562841530053
14271,1095.9562841530053
14272,1095.9562841530053
14273,1095.9562841530053
14274,1095.9562841530053
14275,1095.9562841530053
14276,1095.9562841530053
14277,1095.9562841530053
14278,1095.9562841530053
14279,1095.9562841530053
14280,1095.9562841530053
14281,1095.9562841530053
14282,1095.9562841530053
14283,1095.9562841530053
14284,1095.9562841530053
14285,1095.9562841530053
14286,1095.9562841530053
14287,1095.9562841530053
14288,1095.9562841530053
14289,1095.9562841530053
14290,1095.9562841530053
14291,1095.9562841530053
14292,1095.9562841530053
14293,1095.9562841530053
14294,1095.9562841530053
14295,1095.9562841530053
14296,1095.9562841530053
14297,1095.9562841530053
14298,1095.9562841530053
14299,1095.9562841530053
14300,1095.9562841530053
14301,1095.9562841530053
14302,1095.9562841530053
14303,1095.9562841530053
14304,1095.9562841530053
14305,1095.9562841530053
14306,1095.9562841530053
14307,1095.9562841530053
14308,1095.9562841530053
14309,1095.9562841530053
14310,1095.9562841530053
14311,1095.9562841530053
14312,1095.9562841530053
14313,1095.9562841530053
14314,1095.9562841530053
14315,1095.9562841530053
14316,1095.9562841530053
14317,1095.9562841530053
14318,1095.9562841530053
14319,1095.9562841530053
14320,1095.9562841530053
14321,1095.9562841530053
14322,1095.9562841530053
14323,1095.9562841530053
14324,1095.9562841530053
14325,1095.9562841530053
14326,1095.9562841530053
14327,1095.9562841530053
14328,1095.9562841530053
14329,1095.9562841530053
14330,1095.9562841530053
14331,1095.9562841530053
14332,1095.9562841530053
14333,1095.9562841530053
14334,1376.1467889908263
14335,1376.1467889908263
14336,1376.1467889908263
14337,1376.1467889908263
14338,1376.1467889908263
14339,1376.1467889908263
14340,1376.1467889908263
14341,1376.1467889908263
14342,1376.1467889908263
14343,1376.1467889908263
14344,1376.1467889908263
14345,1376.1467889908263
14346,1376.1467889908263
14347,1376.1467889908263
14348,1376.1467889908263
14349,1376.1467889908263
14350,1376.1467889908263
14351,1376.1467889908263
14352,1376.1467889908263
14353,1376.1467889908263
14354,1376.1467889908263
14355,1376.1467889908263
14356,1376.1467889908263
14357,1376.1467889908263
14358,1376.1467889908263
14359,1376.1467889908263
14360,1376.1467889908263
14361,1376.1467889908263
14362,1376.1467889908263
14363,1376.1467889908263
14364,1376.1467889908263
14365,1376.1467889908263
14366,1376.1467889908263
14367,1376.1467889908263
14368,1376.1467889908263
14369,1376.1467889908263
14370,1376.1467889908263
14371,1376.1467889908263
14372,1376.1467889908263
14373,1376.1467889908263
14374,1376.1467889908263
14375,1376.1467889908263
14376,1376.1467889908263
14377,1376.1467889908263
14378,1376.1467889908263
14379,1376.1467889908263
14380,1376.1467889908263
14381,1376.1467889908263
14382,1376.1467889908263
14383,1376.1467889908263
14384,1376.1467889908263
14385,1376.1467889908263
14386,1376.1467889908263
14387,1376.1467889908263
14388,1376.1467889908263
14389,1376.1467889908263
14390,1376.1467889908263
