,NAPMPMI Index_ratio
15229,1199.3117580301407
15230,1199.3117580301407
15231,1199.3117580301407
15232,1199.3117580301407
15233,1199.3117580301407
15234,1199.3117580301407
15235,1199.3117580301407
15236,1199.3117580301407
15237,1199.3117580301407
15238,1199.3117580301407
15239,1199.3117580301407
15240,1199.3117580301407
15241,1199.3117580301407
15242,1199.3117580301407
15243,1199.3117580301407
15244,1199.3117580301407
15245,1199.3117580301407
15246,1199.3117580301407
15247,1021.5700815764387
15248,1021.5700815764387
15249,1021.5700815764387
15250,1021.5700815764387
15251,1021.5700815764387
15252,1021.5700815764387
15253,1021.5700815764387
15254,1021.5700815764387
15255,1021.5700815764387
15256,1021.5700815764387
15257,1021.5700815764387
15258,1021.5700815764387
15259,1021.5700815764387
15260,1021.5700815764387
15261,1021.5700815764387
15262,1021.5700815764387
15263,1021.5700815764387
15264,1021.5700815764387
15265,1021.5700815764387
15266,1021.5700815764387
15267,1021.5700815764387
15268,1021.5700815764387
15269,1021.5700815764387
15270,1021.5700815764387
15271,1021.5700815764387
15272,1021.5700815764387
15273,1021.5700815764387
15274,1021.5700815764387
15275,1021.5700815764387
15276,1021.5700815764387
15277,1021.5700815764387
15278,1021.5700815764387
15279,1021.5700815764387
15280,1021.5700815764387
15281,1021.5700815764387
15282,1021.5700815764387
15283,1021.5700815764387
15284,1021.5700815764387
15285,1021.5700815764387
15286,1021.5700815764387
15287,1021.5700815764387
15288,1021.5700815764387
15289,1021.5700815764387
15290,1021.5700815764387
15291,1021.5700815764387
15292,1021.5700815764387
15293,1021.5700815764387
15294,1021.5700815764387
15295,1021.5700815764387
15296,1021.5700815764387
15297,1021.5700815764387
15298,1021.5700815764387
15299,1021.5700815764387
15300,1021.5700815764387
15301,1021.5700815764387
15302,1021.5700815764387
15303,1021.5700815764387
15304,1021.5700815764387
15305,1021.5700815764387
15306,1021.5700815764387
15307,1021.5700815764387
15308,1021.5700815764387
15309,1021.5700815764387
15310,1021.5700815764387
15311,1021.5700815764387
15312,1021.5700815764387
15313,1021.5700815764387
15314,1021.5700815764387
15315,1021.5700815764387
15316,1021.5700815764387
15317,1021.5700815764387
15318,1021.5700815764387
15319,1021.5700815764387
15320,1021.5700815764387
15321,1021.5700815764387
15322,1021.5700815764387
15323,1021.5700815764387
15324,1021.5700815764387
15325,1021.5700815764387
15326,1021.5700815764387
15327,1021.5700815764387
15328,1021.5700815764387
15329,1021.5700815764387
15330,1021.5700815764387
15331,1021.5700815764387
15332,1021.5700815764387
15333,1021.5700815764387
15334,1021.5700815764387
15335,1021.5700815764387
15336,1021.5700815764387
15337,1021.5700815764387
15338,1021.5700815764387
15339,936.0659874006896
15340,936.0659874006896
15341,936.0659874006896
15342,936.0659874006896
15343,936.0659874006896
15344,936.0659874006896
15345,936.0659874006896
15346,936.0659874006896
15347,936.0659874006896
15348,936.0659874006896
15349,936.0659874006896
15350,936.0659874006896
15351,936.0659874006896
15352,936.0659874006896
15353,936.0659874006896
15354,936.0659874006896
15355,936.0659874006896
15356,936.0659874006896
15357,936.0659874006896
15358,936.0659874006896
15359,936.0659874006896
15360,936.0659874006896
15361,936.0659874006896
15362,936.0659874006896
15363,936.0659874006896
15364,936.0659874006896
15365,936.0659874006896
15366,936.0659874006896
15367,936.0659874006896
15368,936.0659874006896
15369,936.0659874006896
15370,936.0659874006896
15371,936.0659874006896
15372,936.0659874006896
15373,936.0659874006896
15374,936.0659874006896
15375,936.0659874006896
15376,936.0659874006896
15377,936.0659874006896
15378,936.0659874006896
15379,936.0659874006896
15380,936.0659874006896
15381,936.0659874006896
15382,936.0659874006896
15383,936.0659874006896
15384,936.0659874006896
15385,936.0659874006896
15386,936.0659874006896
15387,936.0659874006896
15388,936.0659874006896
15389,936.0659874006896
15390,936.0659874006896
15391,936.0659874006896
15392,936.0659874006896
15393,936.0659874006896
15394,936.0659874006896
15395,936.0659874006896
15396,936.0659874006896
15397,936.0659874006896
15398,936.0659874006896
15399,936.0659874006896
15400,936.0659874006896
15401,936.0659874006896
15402,936.0659874006896
15403,936.0659874006896
15404,936.0659874006896
15405,936.0659874006896
15406,936.0659874006896
15407,936.0659874006896
15408,936.0659874006896
15409,936.0659874006896
15410,936.0659874006896
15411,936.0659874006896
15412,936.0659874006896
15413,936.0659874006896
15414,936.0659874006896
15415,936.0659874006896
15416,936.0659874006896
15417,936.0659874006896
15418,936.0659874006896
15419,936.0659874006896
15420,936.0659874006896
15421,936.0659874006896
15422,936.0659874006896
15423,936.0659874006896
15424,936.0659874006896
15425,936.0659874006896
15426,936.0659874006896
15427,936.0659874006896
15428,936.0659874006896
15429,936.0659874006896
15430,1106.3172043010752
15431,1106.3172043010752
15432,1106.3172043010752
15433,1106.3172043010752
15434,1106.3172043010752
15435,1106.3172043010752
15436,1106.3172043010752
15437,1106.3172043010752
15438,1106.3172043010752
15439,1106.3172043010752
15440,1106.3172043010752
15441,1106.3172043010752
15442,1106.3172043010752
15443,1106.3172043010752
15444,1106.3172043010752
15445,1106.3172043010752
15446,1106.3172043010752
15447,1106.3172043010752
15448,1106.3172043010752
15449,1106.3172043010752
15450,1106.3172043010752
15451,1106.3172043010752
15452,1106.3172043010752
15453,1106.3172043010752
15454,1106.3172043010752
15455,1106.3172043010752
15456,1106.3172043010752
15457,1106.3172043010752
15458,1106.3172043010752
15459,1106.3172043010752
15460,1106.3172043010752
15461,1106.3172043010752
15462,1106.3172043010752
15463,1106.3172043010752
15464,1106.3172043010752
15465,1106.3172043010752
15466,1106.3172043010752
15467,1106.3172043010752
15468,1106.3172043010752
15469,1106.3172043010752
15470,1106.3172043010752
15471,1106.3172043010752
15472,1106.3172043010752
15473,1106.3172043010752
15474,1106.3172043010752
15475,1106.3172043010752
15476,1106.3172043010752
15477,1106.3172043010752
15478,1106.3172043010752
15479,1106.3172043010752
15480,1106.3172043010752
15481,1106.3172043010752
15482,1106.3172043010752
15483,1106.3172043010752
15484,1106.3172043010752
15485,1106.3172043010752
15486,1106.3172043010752
15487,1106.3172043010752
15488,1106.3172043010752
15489,1106.3172043010752
15490,1106.3172043010752
15491,1106.3172043010752
15492,1106.3172043010752
15493,1106.3172043010752
15494,1106.3172043010752
15495,1106.3172043010752
15496,1106.3172043010752
15497,1106.3172043010752
15498,1106.3172043010752
15499,1106.3172043010752
15500,1106.3172043010752
15501,1106.3172043010752
15502,1106.3172043010752
15503,1106.3172043010752
15504,1106.3172043010752
15505,1106.3172043010752
15506,1106.3172043010752
15507,1106.3172043010752
15508,1106.3172043010752
15509,1106.3172043010752
15510,1106.3172043010752
15511,1106.3172043010752
15512,1106.3172043010752
15513,1106.3172043010752
15514,1106.3172043010752
15515,1106.3172043010752
15516,1106.3172043010752
15517,1106.3172043010752
15518,1106.3172043010752
15519,1106.3172043010752
15520,1106.3172043010752
15521,987.5281500301963
15522,987.5281500301963
15523,987.5281500301963
15524,987.5281500301963
15525,987.5281500301963
15526,987.5281500301963
15527,987.5281500301963
15528,987.5281500301963
15529,987.5281500301963
15530,987.5281500301963
15531,987.5281500301963
15532,987.5281500301963
15533,987.5281500301963
15534,987.5281500301963
15535,987.5281500301963
15536,987.5281500301963
15537,987.5281500301963
15538,987.5281500301963
15539,987.5281500301963
15540,987.5281500301963
15541,987.5281500301963
15542,987.5281500301963
15543,987.5281500301963
15544,987.5281500301963
15545,987.5281500301963
15546,987.5281500301963
15547,987.5281500301963
15548,987.5281500301963
15549,987.5281500301963
15550,987.5281500301963
15551,987.5281500301963
15552,987.5281500301963
15553,987.5281500301963
15554,987.5281500301963
15555,987.5281500301963
15556,987.5281500301963
15557,987.5281500301963
15558,987.5281500301963
15559,987.5281500301963
15560,987.5281500301963
15561,987.5281500301963
15562,987.5281500301963
15563,987.5281500301963
15564,987.5281500301963
15565,987.5281500301963
15566,987.5281500301963
15567,987.5281500301963
15568,987.5281500301963
15569,987.5281500301963
15570,987.5281500301963
15571,987.5281500301963
15572,987.5281500301963
15573,987.5281500301963
15574,987.5281500301963
15575,987.5281500301963
15576,987.5281500301963
15577,987.5281500301963
15578,987.5281500301963
15579,987.5281500301963
15580,987.5281500301963
15581,987.5281500301963
15582,987.5281500301963
15583,987.5281500301963
15584,987.5281500301963
15585,987.5281500301963
15586,987.5281500301963
15587,987.5281500301963
15588,987.5281500301963
15589,987.5281500301963
15590,987.5281500301963
15591,987.5281500301963
15592,987.5281500301963
15593,987.5281500301963
15594,987.5281500301963
15595,987.5281500301963
15596,987.5281500301963
15597,987.5281500301963
15598,987.5281500301963
15599,987.5281500301963
15600,987.5281500301963
15601,987.5281500301963
15602,987.5281500301963
15603,987.5281500301963
15604,987.5281500301963
15605,987.5281500301963
15606,987.5281500301963
15607,987.5281500301963
15608,987.5281500301963
15609,987.5281500301963
15610,987.5281500301963
15611,987.5281500301963
15612,987.5281500301963
15613,956.4353222731522
15614,956.4353222731522
15615,956.4353222731522
15616,956.4353222731522
15617,956.4353222731522
15618,956.4353222731522
15619,956.4353222731522
15620,956.4353222731522
15621,956.4353222731522
15622,956.4353222731522
15623,956.4353222731522
15624,956.4353222731522
15625,956.4353222731522
15626,956.4353222731522
15627,956.4353222731522
15628,956.4353222731522
15629,956.4353222731522
15630,956.4353222731522
15631,956.4353222731522
15632,956.4353222731522
15633,956.4353222731522
15634,956.4353222731522
15635,956.4353222731522
15636,956.4353222731522
15637,956.4353222731522
15638,956.4353222731522
15639,956.4353222731522
15640,956.4353222731522
15641,956.4353222731522
15642,956.4353222731522
15643,956.4353222731522
15644,956.4353222731522
15645,956.4353222731522
15646,956.4353222731522
15647,956.4353222731522
15648,956.4353222731522
15649,956.4353222731522
15650,956.4353222731522
15651,956.4353222731522
15652,956.4353222731522
15653,956.4353222731522
15654,956.4353222731522
15655,956.4353222731522
15656,956.4353222731522
15657,956.4353222731522
15658,956.4353222731522
15659,956.4353222731522
15660,956.4353222731522
15661,956.4353222731522
15662,956.4353222731522
15663,956.4353222731522
15664,956.4353222731522
15665,956.4353222731522
15666,956.4353222731522
15667,956.4353222731522
15668,956.4353222731522
15669,956.4353222731522
15670,956.4353222731522
15671,956.4353222731522
15672,956.4353222731522
15673,956.4353222731522
15674,956.4353222731522
15675,956.4353222731522
15676,956.4353222731522
15677,956.4353222731522
15678,956.4353222731522
15679,956.4353222731522
15680,956.4353222731522
15681,956.4353222731522
15682,956.4353222731522
15683,956.4353222731522
15684,956.4353222731522
15685,956.4353222731522
15686,956.4353222731522
15687,956.4353222731522
15688,956.4353222731522
15689,956.4353222731522
15690,956.4353222731522
15691,956.4353222731522
15692,956.4353222731522
15693,956.4353222731522
15694,956.4353222731522
15695,956.4353222731522
15696,956.4353222731522
15697,956.4353222731522
15698,956.4353222731522
15699,956.4353222731522
15700,956.4353222731522
15701,956.4353222731522
15702,956.4353222731522
15703,956.4353222731522
15704,956.4353222731522
15705,1073.6606490709717
15706,1073.6606490709717
15707,1073.6606490709717
15708,1073.6606490709717
15709,1073.6606490709717
15710,1073.6606490709717
15711,1073.6606490709717
15712,1073.6606490709717
15713,1073.6606490709717
15714,1073.6606490709717
15715,1073.6606490709717
15716,1073.6606490709717
15717,1073.6606490709717
15718,1073.6606490709717
15719,1073.6606490709717
15720,1073.6606490709717
15721,1073.6606490709717
15722,1073.6606490709717
15723,1073.6606490709717
15724,1073.6606490709717
15725,1073.6606490709717
15726,1073.6606490709717
15727,1073.6606490709717
15728,1073.6606490709717
15729,1073.6606490709717
15730,1073.6606490709717
15731,1073.6606490709717
15732,1073.6606490709717
15733,1073.6606490709717
15734,1073.6606490709717
15735,1073.6606490709717
15736,1073.6606490709717
15737,1073.6606490709717
15738,1073.6606490709717
15739,1073.6606490709717
15740,1073.6606490709717
15741,1073.6606490709717
15742,1073.6606490709717
15743,1073.6606490709717
15744,1073.6606490709717
15745,1073.6606490709717
15746,1073.6606490709717
15747,1073.6606490709717
15748,1073.6606490709717
15749,1073.6606490709717
15750,1073.6606490709717
15751,1073.6606490709717
15752,1073.6606490709717
15753,1073.6606490709717
15754,1073.6606490709717
15755,1073.6606490709717
15756,1073.6606490709717
15757,1073.6606490709717
15758,1073.6606490709717
15759,1073.6606490709717
15760,1073.6606490709717
15761,1073.6606490709717
15762,1073.6606490709717
15763,1073.6606490709717
15764,1073.6606490709717
15765,1073.6606490709717
15766,1073.6606490709717
15767,1073.6606490709717
15768,1073.6606490709717
15769,1073.6606490709717
15770,1073.6606490709717
15771,1073.6606490709717
15772,1073.6606490709717
15773,1073.6606490709717
15774,1073.6606490709717
15775,1073.6606490709717
15776,1073.6606490709717
15777,1073.6606490709717
15778,1073.6606490709717
15779,1073.6606490709717
15780,1073.6606490709717
15781,1073.6606490709717
15782,1073.6606490709717
15783,1073.6606490709717
15784,1073.6606490709717
15785,1073.6606490709717
15786,1073.6606490709717
15787,1073.6606490709717
15788,1073.6606490709717
15789,1073.6606490709717
15790,1073.6606490709717
15791,1073.6606490709717
15792,1073.6606490709717
15793,1073.6606490709717
15794,1073.6606490709717
15795,937.1353848549943
15796,937.1353848549943
15797,937.1353848549943
15798,937.1353848549943
15799,937.1353848549943
15800,937.1353848549943
15801,937.1353848549943
15802,937.1353848549943
15803,937.1353848549943
15804,937.1353848549943
15805,937.1353848549943
15806,937.1353848549943
15807,937.1353848549943
15808,937.1353848549943
15809,937.1353848549943
15810,937.1353848549943
15811,937.1353848549943
15812,937.1353848549943
15813,937.1353848549943
15814,937.1353848549943
15815,937.1353848549943
15816,937.1353848549943
15817,937.1353848549943
15818,937.1353848549943
15819,937.1353848549943
15820,937.1353848549943
15821,937.1353848549943
15822,937.1353848549943
15823,937.1353848549943
15824,937.1353848549943
15825,937.1353848549943
15826,937.1353848549943
15827,937.1353848549943
15828,937.1353848549943
15829,937.1353848549943
15830,937.1353848549943
15831,937.1353848549943
15832,937.1353848549943
15833,937.1353848549943
15834,937.1353848549943
15835,937.1353848549943
15836,937.1353848549943
15837,937.1353848549943
15838,937.1353848549943
